Utility_Name,Fuel_Type,Lat,Lon,Stack_x,Stack_y,percentOutput_plant,percentOutput_utility
Southern California Edison Co,hydro,-119.2161,37.9442,-86.632,17,0.001978,0.172497
Southern California Edison Co,hydro,-119.172,38.0427,-86.632,17,0.000525,0.172497
Southern California Edison Co,hydro,-119.3866,37.1485,-86.632,17,0.030375,0.172497
Southern California Edison Co,hydro,-119.3289,37.2096,-86.632,17,0.012395,0.172497
Southern California Edison Co,hydro,-119.3069,37.2,-86.632,17,0.01166,0.172497
Southern California Edison Co,hydro,-119.3068,37.2001,-86.632,17,0.017507,0.172497
Southern California Edison Co,hydro,-119.2396,37.2042,-86.632,17,0.015476,0.172497
Southern California Edison Co,hydro,-119.1589,37.257,-86.632,17,0.001891,0.172497
Southern California Edison Co,hydro,-119.4898,37.139,-86.632,17,0.017507,0.172497
Southern California Edison Co,hydro,-119.338,37.2203,-86.632,17,0.028011,0.172497
Southern California Edison Co,hydro,-117.0395,34.088,-86.632,17,0.000525,0.172497
El Sobrante Gas Recovery,landfillgas,-117.4727,33.782,-86.62,17,0.000683,0.000683
Kona Solar; LLC,solar,-117.5528,34.1003,-86.608,17,0.000315,0.00084
Kona Solar; LLC,solar,-117.2836,33.8961,-86.608,17,0.000263,0.00084
Kona Solar; LLC,solar,-117.6067,34.0397,-86.608,17,0.000263,0.00084
SunE Solar XVI Lessor; LLC,solar,-117.5445,34.0977,-86.596,17,0.000175,0.000175
Chaffey Community College District,solar,-117.5704,34.1481,-86.584,17,0.0007,0.0007
Foundation HA Energy Generation; LLC,wind,-117.5294,34.0847,-86.572,17,0.000175,0.000963
Foundation HA Energy Generation; LLC,wind,-122.0928,38.2322,-86.572,17,0.000263,0.000963
Foundation HA Energy Generation; LLC,wind,-121.3564,37.6167,-86.572,17,0.000175,0.000963
Foundation HA Energy Generation; LLC,wind,-121.5217,37.7142,-86.572,17,0.00035,0.000963
City of Industry,solar,-117.8456,34.0087,-86.56,17,0.000263,0.000263
Costco Wholesale,solar,-117.5375,34.0131,-86.548,17,0.000525,0.000525
MMA LA Power LP,solar,-118.1481,34.0403,-86.536,17,0.00014,0.00014
Kaiser Ontario,other_waste_biomass,-117.6089,34.0325,-86.524,17,0.000175,0.000175
RPI Fuel Cell LLC,other_waste_biomass,-117.6014,34.0286,-86.512,17,0.00035,0.00035
California PV Energy LLC,solar,-117.5961,34.05,-86.5,17,0.000263,0.000998
California PV Energy LLC,solar,-117.5311,34.0439,-86.5,17,0.000175,0.000998
California PV Energy LLC,solar,-121.7039,38.0011,-86.5,17,0.000175,0.000998
California PV Energy LLC,solar,-122.344,37.92,-86.5,17,0.000385,0.000998
PVN Milliken; LLC,solar,-117.5658,34.0384,-86.488,17,0.000525,0.000525
Milliken Plant,landfillgas,-117.5569,34.0372,-86.476,17,0.000385,0.000385
San Gabriel Valley Mun Wtr Dt,hydro,-117.8051,34.1242,-86.464,17,0.000175,0.000175
Spadra Landfill Gas to Energy,landfillgas,-117.8217,34.0408,-86.452,17,0.000875,0.000875
MM West Covina,landfillgas,-117.9061,34.0332,-86.44,17,0.001716,0.001716
Foundation CA Fund VII Manager; LLC,wind,-116.3546,32.7021,-86.428,17,0.000175,0.000805
Foundation CA Fund VII Manager; LLC,wind,-121.4517,36.505,-86.428,17,0.000175,0.000805
Foundation CA Fund VII Manager; LLC,wind,-121.3403,36.4211,-86.428,17,0.000175,0.000805
Foundation CA Fund VII Manager; LLC,wind,-122.0925,38.2336,-86.428,17,0.00028,0.000805
Solar Star California LXIII; LLC,solar,-117.0777,32.6327,-86.416,17,0.000228,0.000228
Otay,landfillgas,-117.0178,32.5983,-86.404,17,0.001681,0.001681
PFMG Solar Grossmont Helix LLC,solar,-117.0352,32.7533,-86.392,17,0.00021,0.00021
NRG Solar Borrego I,solar,-116.3508,33.2989,-86.38,17,0.004552,0.004552
Seville Solar One LLC,solar,-116.0139,33.1125,-86.368,17,0.003501,0.003501
Seville Solar Two LLC,solar,-116.0059,33.1101,-86.356,17,0.005252,0.005252
Encina Water Pollution Control,other_waste_biomass,-117.2797,33.13,-86.344,17,0.00056,0.00056
Solar Star California LXXVIII; LLC,solar,-116.9996,32.8165,-86.332,17,0.000228,0.000228
City of Escondido - (CA),hydro,-117.0166,33.1662,-86.32,17,0.000245,0.000245
Sol Orchard San Diego 20 LLC,solar,-116.875,33.0122,-86.308,17,0.00035,0.00035
Sol Orchard San Diego 21 LLC,solar,-116.875,33.0122,-86.296,17,0.000875,0.000875
San Diego Gas & Electric Co,solar,-116.8607,33.0185,-86.284,17,0.000648,0.000648
Santa Fe Irrigation District,hydro,-117.175,33.051,-86.272,17,0.000175,0.000175
Sycamore Energy 1,landfillgas,-117.0288,32.8577,-86.26,17,0.00091,0.00091
Sol Orchard San Diego 22 LLC,solar,-117.0017,33.2342,-86.248,17,0.000438,0.000438
Sol Orchard San Diego 23 LLC,solar,-117.0017,33.2342,-86.236,17,0.000875,0.000875
University of California San Diego,solar,-117.2389,32.8744,-86.224,17,0.00021,0.00021
UCSD Fuel Cell Plant,other_waste_biomass,-117.2347,32.8772,-86.212,17,0.00049,0.00049
Lindberg Field Solar I LLC,solar,-117.2077,32.7292,-86.2,17,0.000473,0.000473
Lindberg Field Solar 2; LLC,solar,-117.2051,32.7294,-86.188,17,0.000333,0.000333
Gas Utilization Facility,co_firing_biomass,-117.2467,32.6792,-86.176,17,0.00098,0.00098
MM San Diego-Miramar,landfillgas,-117.1683,32.8067,-86.164,17,0.00112,0.00112
MM San Diego-North City,landfillgas,-117.1958,32.8817,-86.152,17,0.00063,0.00063
San Diego County Water Auth,hydro,-117.1137,32.937,-86.14,17,0.00077,0.00077
South Bay Fuel Cell Plant,other_waste_biomass,-117.0678,32.5433,-86.128,17,0.000245,0.000245
Mesquite Lake Water & Power Plant 1,woodandbyproducts,-115.5137,32.9066,-86.116,17,0.002276,0.002276
Genesis Solar LLC,solar,-114.9981,33.665,-86.104,17,0.043768,0.043768
Chuckawalla Solar LLC,solar,-114.9181,33.5683,-86.092,17,0.0007,0.0007
Ironwood Solar LLC,solar,-114.9181,33.565,-86.08,17,0.0007,0.0007
SunE CPA CDC2 LLC,solar,-114.918,33.5673,-86.068,17,0.000158,0.000158
SunE CPA CDC1 LLC,solar,-114.9036,33.5653,-86.056,17,0.000158,0.000158
NRG Solar Blythe,solar,-114.7444,33.5917,-86.044,17,0.003676,0.003676
Blythe Solar 110; LLC,solar,-114.742,33.68,-86.032,17,0.019223,0.019223
McCoy Solar; LLC,solar,-114.7397,33.6947,-86.02,17,0.047374,0.047374
Blythe Solar II; LLC,solar,-114.73,33.68,-86.008,17,0.022969,0.022969
NRG Solar Blythe II LLC,solar,-114.6962,33.6187,-85.996,17,0.003501,0.003501
SSA Solar of CA 2 LLC,solar,-114.6517,33.6617,-85.984,17,0.00021,0.00021
Venable Solar; LLC,solar,-114.5717,33.5989,-85.972,17,0.000263,0.000525
Venable Solar; LLC,solar,-114.5717,33.5972,-85.972,17,0.000263,0.000525
Five Crowns Inc,solar,-115.5325,32.9672,-85.96,17,0.000175,0.000175
NRG Solar Community 1 LLC,solar,-115.4819,32.9828,-85.948,17,0.000998,0.000998
Foundation CA Fund V Manager; LLC,wind,-116.815,33.9172,-85.936,17,0.00035,0.001418
Foundation CA Fund V Manager; LLC,wind,-116.7492,33.9142,-85.936,17,0.000893,0.001418
Foundation CA Fund V Manager; LLC,wind,-121.9325,38.6928,-85.936,17,0.000175,0.001418
CSOLAR IV South LLC,solar,-115.6583,32.6633,-85.924,17,0.022567,0.022567
Centinela Solar Energy LLC,solar,-115.6478,32.6869,-85.912,17,0.029762,0.029762
Imperial Valley Solar 2; LLC,solar,-115.6292,32.6685,-85.9,17,0.026873,0.026873
Imperial Valley Solar; LLC,solar,-115.5873,32.6711,-85.888,17,0.034997,0.034997
Imperial Irrigation District,hydro,-115.392,32.6731,-85.876,17,0.000665,0.01187
Imperial Irrigation District,hydro,-115.2824,32.6995,-85.876,17,0.000175,0.01187
Imperial Irrigation District,hydro,-115.2191,32.7053,-85.876,17,0.003344,0.01187
Imperial Irrigation District,hydro,-115.1261,32.7054,-85.876,17,0.001278,0.01187
Imperial Irrigation District,hydro,-115.031,32.7054,-85.876,17,0.001716,0.01187
Imperial Irrigation District,hydro,-114.9427,32.7116,-85.876,17,0.000665,0.01187
Imperial Irrigation District,solar,-115.4967,33.2458,-85.876,17,0.004027,0.01187
Imperial Irrigation District,hydro,-114.7139,32.7366,-85.876,17,0,0.01187
CalEnergy Operating Corporation,geothermal,-115.6475,33.158,-85.864,17,0.001751,0.061993
CalEnergy Operating Corporation,geothermal,-115.6455,33.1589,-85.864,17,0.004044,0.061993
CalEnergy Operating Corporation,geothermal,-115.6387,33.1582,-85.864,17,0.008754,0.061993
CalEnergy Operating Corporation,geothermal,-115.6386,33.157,-85.864,17,0.007703,0.061993
CalEnergy Operating Corporation,geothermal,-115.6384,33.1533,-85.864,17,0.008053,0.061993
CalEnergy Operating Corporation,geothermal,-115.6167,33.1633,-85.864,17,0.006653,0.061993
CalEnergy Operating Corporation,geothermal,-115.616,33.1646,-85.864,17,0.007353,0.061993
CalEnergy Operating Corporation,geothermal,-115.6033,33.1777,-85.864,17,0.008578,0.061993
CalEnergy Operating Corporation,geothermal,-115.565,33.1779,-85.864,17,0.007353,0.061993
CalEnergy Operating Corporation,geothermal,-115.5114,33.1669,-85.864,17,0.001751,0.061993
83WI 8ME; LLC,solar,-115.5728,33.1766,-85.852,17,0.008754,0.008754
Red Marlin Wind Ventures; LLC,wind,-116.4603,33.8817,-85.84,17,0.003501,0.003501
NextEra Energy Desert Sunlight 250; LLC,solar,-115.3947,33.8055,-85.828,17,0.043715,0.043715
NextEra Energy Desert Sunlight 300; LLC,solar,-115.3939,33.8231,-85.816,17,0.05492,0.05492
ZGlobal Inc,solar,-115.8632,32.7904,-85.804,17,0.000175,0.002976
ZGlobal Inc,solar,-115.8573,32.7928,-85.804,17,0.000175,0.002976
ZGlobal Inc,solar,-115.5066,32.8319,-85.804,17,0.000525,0.002976
ZGlobal Inc,solar,-115.6278,33.0436,-85.804,17,0.000525,0.002976
ZGlobal Inc,solar,-119.3952,35.214,-85.804,17,0.000525,0.002976
ZGlobal Inc,solar,-119.3873,35.211,-85.804,17,0.000263,0.002976
ZGlobal Inc,solar,-120.8781,36.9895,-85.804,17,0.000525,0.002976
ZGlobal Inc,solar,-120.167,37.0565,-85.804,17,0.000263,0.002976
Sol Orchard Imperial 1; LLC,solar,-115.5464,32.8033,-85.792,17,0.003501,0.003501
ORCAL Geothermal; Inc,geothermal,-115.5356,32.7144,-85.78,17,0.011345,0.020851
ORCAL Geothermal; Inc,geothermal,-115.518,32.7146,-85.78,17,0.009506,0.020851
SEPV Imperial; LLC,solar,-115.7793,32.7941,-85.768,17,0.000508,0.00084
SEPV Imperial; LLC,solar,-115.7734,32.792,-85.768,17,0.000333,0.00084
Mesquite Lake Energy Park Plant 2,woodandbyproducts,-115.5119,32.9038,-85.756,17,0.002714,0.002714
Cascade Solar LLC,solar,-116.2344,34.1572,-85.744,17,0.003239,0.003239
Desert View Power,woodandbyproducts,-116.0873,33.586,-85.732,17,0.008228,0.008228
Sunpin Holdings; LLC,solar,-115.9748,33.5401,-85.72,17,0.013095,0.013095
FPL Energy Green Power,wind,-116.7167,33.9014,-85.708,17,0.002889,0.002889
FPL Energy Operating Services; Inc.,wind,-116.5739,33.9184,-85.696,17,0.008666,0.008666
Wintec Energy Ltd,wind,-116.5631,33.9131,-85.684,17,0.001033,0.001033
San Gorgonio Farms Inc,wind,-116.5622,33.9219,-85.672,17,0.002048,0.007476
San Gorgonio Farms Inc,wind,-116.615,33.9261,-85.672,17,0.005427,0.007476
Desert Water Agency,hydro,-116.6405,33.9347,-85.66,17,0.000228,0.000228
Garnet Solar Generation Station I LLC,solar,-116.5431,33.8906,-85.648,17,0.0007,0.0007
Mark Technologies Corp,wind,-116.661,33.942,-85.636,17,0.003274,0.003274
CSOLAR IV West LLC,solar,-115.7793,32.7722,-85.624,17,0.026033,0.026033
Highlander Solar 1; LLC,solar,-116.1525,34.1719,-85.612,17,0.002066,0.002066
Highlander Solar 2; LLC,solar,-116.0903,34.1922,-85.6,17,0.001488,0.001488
Yuma County Water User's Association,hydro,-114.6344,32.7792,-85.588,17,0.00077,0.00077
Phelan Pinon Hills Community Services District,solar,-117.5828,34.5765,-85.576,17,0.000193,0.000193
CF SBC Master Tenant One LLC,solar,-117.4644,34.5481,-85.564,17,0.000263,0.000525
CF SBC Master Tenant One LLC,solar,-117.4644,34.5481,-85.564,17,0.000263,0.000525
Adelanto Solar II; LLC,solar,-117.3775,34.5572,-85.552,17,0.001225,0.001225
Adelanto Solar; LLC,solar,-117.3775,34.5572,-85.54,17,0.003501,0.003501
SunE M5 Holdings LLC,solar,-117.2,34.5975,-85.528,17,0.000158,0.000315
SunE M5 Holdings LLC,solar,-122.0927,38.2321,-85.528,17,0.000158,0.000315
Foundation CA Fund VI Manager LLC,wind,-117.1125,34.6231,-85.516,17,0.000525,0.001436
Foundation CA Fund VI Manager LLC,wind,-117.3072,34.5619,-85.516,17,0.00056,0.001436
Foundation CA Fund VI Manager LLC,wind,-121.8181,38.42,-85.516,17,0.000175,0.001436
Foundation CA Fund VI Manager LLC,wind,-122.1939,40.1111,-85.516,17,0.000175,0.001436
Longboat Solar; LLC,solar,-117.061,34.541,-85.504,17,0.003501,0.003501
Colton Solar Two; LLC,solar,-117.3617,34.0422,-85.492,17,0.000175,0.000175
Sunray Energy 2; LLC,solar,-116.8276,34.8634,-85.48,17,0.003501,0.003501
Sunray Energy 3 LLC,solar,-116.8276,34.8634,-85.468,17,0.002416,0.002416
CD US Solar PO 3; LLC,solar,-117.3236,34.7683,-85.456,17,0.000175,0.0007
CD US Solar PO 3; LLC,solar,-117.3236,34.7664,-85.456,17,0.000263,0.0007
CD US Solar PO 3; LLC,solar,-117.3236,34.765,-85.456,17,0.000263,0.0007
California Dept. of Water Resources,hydro,-117.3235,34.3074,-85.444,17,0.005672,0.198443
California Dept. of Water Resources,hydro,-117.3344,34.2056,-85.444,17,0.045869,0.198443
California Dept. of Water Resources,hydro,-118.7881,34.6853,-85.444,17,0.013305,0.198443
California Dept. of Water Resources,hydro,-118.6867,34.8158,-85.444,17,0.002976,0.198443
California Dept. of Water Resources,hydro,-121.5464,39.5287,-85.444,17,0.000525,0.198443
California Dept. of Water Resources,hydro,-121.4922,39.543,-85.444,17,0.130095,0.198443
Terra-Gen Operating Co-Solar,solar,-117.3563,35.0308,-85.432,17,0.015406,0.030812
Terra-Gen Operating Co-Solar,solar,-117.338,35.033,-85.432,17,0.015406,0.030812
Mojave Solar LLC,solar,-117.3391,35.0177,-85.42,17,0.048144,0.048144
Solar University; LLC,solar,-120.4322,37.3657,-85.408,17,0.00084,0.00084
Lone Valley Solar Park I LLC,solar,-116.8655,34.3981,-85.396,17,0.001751,0.001751
Lone Valley Solar Park II LLC,solar,-116.8625,34.4083,-85.384,17,0.003501,0.003501
NRG Energy Services,solar,-115.4825,35.5808,-85.372,17,0.023354,0.069993
NRG Energy Services,solar,-115.4686,35.5561,-85.372,17,0.023354,0.069993
NRG Energy Services,solar,-115.4525,35.5331,-85.372,17,0.023284,0.069993
Newberry Solar 1 LLC,solar,-116.6831,34.8536,-85.36,17,0.000263,0.000263
Mid Valley Plant,landfillgas,-117.4274,34.1425,-85.348,17,0.000455,0.000455
Victor Valley Community College District,solar,-117.2579,34.4802,-85.336,17,0.000175,0.000175
San Bernardino Comm College Dist,solar,-117.0989,34.0431,-85.324,17,0.000228,0.000228
Good Fellow Solar 1 PH1; LLC,solar,-117.2733,34.1119,-85.312,17,0.000525,0.00084
Good Fellow Solar 1 PH1; LLC,solar,-121.7235,38.6827,-85.312,17,0.000315,0.00084
Colton Solar One; LLC,solar,-117.3194,34.0933,-85.3,17,0.000438,0.000438
Solar Star California XXXI; LLC,solar,-117.3851,33.9782,-85.288,17,0.001278,0.001278
Solar Star California LXVI; LLC,solar,-117.331,33.9704,-85.276,17,0.000613,0.000613
AP North Lake I; LP,solar,-117.0106,33.74,-85.264,17,0.003501,0.003501
Northern California Power Agny,hydro,-120.3805,38.1446,-85.252,17,0.044293,0.065039
Northern California Power Agny,hydro,-120.0008,38.3914,-85.252,17,0.000963,0.065039
Northern California Power Agny,geothermal,-122.7195,38.752,-85.252,17,0.008228,0.065039
Northern California Power Agny,geothermal,-122.7117,38.7492,-85.252,17,0.011555,0.065039
SunE WG113 Moreno Valley LLC,solar,-117.23,33.8672,-85.24,17,0.000158,0.000158
RCWMD Badlands Landfill Gas Project,landfillgas,-117.125,33.9583,-85.228,17,0.000175,0.000175
Solar Star California XL; LLC,solar,-117.1815,33.5226,-85.216,17,0.000718,0.000718
Soboba Band of Luiseno Indians,solar,-116.9059,33.7671,-85.204,17,0.000158,0.000158
Diamond Valley Solar LLC,solar,-117.0725,33.7131,-85.192,17,0.000228,0.000228
GRS Coyote Canyon,landfillgas,-117.8219,33.613,-85.18,17,0.002976,0.002976
Plant No 2 Orange County,other_waste_biomass,-117.9556,33.6433,-85.168,17,0.002521,0.002521
Prima Plant,landfillgas,-117.6406,33.4925,-85.156,17,0.000945,0.000945
Aliso Water Management Agency,other_waste_biomass,-117.7092,33.5244,-85.144,17,0.00021,0.00021
Plant No 1 Orange County,other_waste_biomass,-117.9381,33.6942,-85.132,17,0.001261,0.001261
Anaheim Public Utilities,solar,-117.9197,33.8025,-85.12,17,0.00035,0.00035
Bridge Energy LLC,other,-117.855,33.9328,-85.108,17,0.001015,0.001015
Brea Expansion Plant,landfillgas,-117.8402,33.932,-85.096,17,0.006513,0.006513
Solar Star California XLVIII; LLC,solar,-117.8887,33.8791,-85.084,17,0.000175,0.000508
Solar Star California XLVIII; LLC,solar,-117.8887,33.8791,-85.084,17,0.000333,0.000508
Olinda Landfill Gas Recovery Plant,landfillgas,-117.8439,33.9056,-85.072,17,0.000893,0.000893
Temescal Canyon RV; LLC,solar,-117.5117,33.8264,-85.06,17,0.000263,0.000263
Oxnard Wastewater Treatment Plant,other_waste_biomass,-119.1289,34.1503,-85.048,17,0.00021,0.00021
United Water Conservation Dist,hydro,-118.7511,34.4617,-85.036,17,0.000228,0.000228
Waste Management Simi Valley LFGTE,landfillgas,-118.7944,34.2822,-85.024,17,0.000455,0.000455
Tajiguas Plant,landfillgas,-119.9397,34.4383,-85.012,17,0.000473,0.000473
SPS Atwell Island LLC,solar,-119.5108,35.895,-85.0,17,0.003536,0.003536
Orion Solar II; LLC,solar,-118.8753,35.1507,-84.988,17,0.001401,0.001401
Orion Solar I LLC,solar,-118.875,35.1507,-84.976,17,0.002101,0.002101
Avenal Solar Holdings LLC,solar,-120.1103,35.9831,-84.964,17,0.003501,0.007878
Avenal Solar Holdings LLC,solar,-120.1103,35.9828,-84.964,17,0.003326,0.007878
Avenal Solar Holdings LLC,solar,-120.11,35.9897,-84.964,17,0.00105,0.007878
Giffen Solar Park; LLC,solar,-120.3161,36.5447,-84.952,17,0.003501,0.003501
Five Points Solar Park; LLC,solar,-120.2367,36.3869,-84.94,17,0.010504,0.010504
Team-Solar; Inc.,solar,-120.2244,36.1372,-84.928,17,0.00021,0.000665
Team-Solar; Inc.,solar,-120.2185,36.1373,-84.928,17,0.000455,0.000665
DG California Solar LLC,solar,-119.5669,36.1408,-84.916,17,0.00035,0.00035
SunE Corcoran SP Owner; LLC,solar,-119.5576,36.065,-84.904,17,0.000875,0.000875
Pacific Rim Dairy Digester,other_waste_biomass,-119.51,36.0331,-84.892,17,0.000175,0.000175
SunE P11L Holdings; LLC,solar,-119.3087,35.7804,-84.88,17,0.0007,0.0007
Covanta Delano Energy,woodandbyproducts,-119.2337,35.7144,-84.868,17,0.008578,0.008578
Castle Rock Cooling,solar,-119.1106,35.8011,-84.856,17,0.000175,0.000175
Tropico; LLC,solar,-119.0561,35.8319,-84.844,17,0.002276,0.002276
Nicolis; LLC,solar,-119.0561,35.8358,-84.832,17,0.003326,0.003326
Tulare PV I LLC,solar,-119.1286,36.2675,-84.82,17,0.000613,0.002539
Tulare PV I LLC,solar,-119.1339,36.2119,-84.82,17,0.0007,0.002539
Tulare PV I LLC,solar,-119.0397,36.1028,-84.82,17,0.000613,0.002539
Tulare PV I LLC,solar,-119.255,36.3875,-84.82,17,0.000613,0.002539
Pacific Gas & Electric Co.,solar,-119.6506,36.1639,-84.808,17,0.003501,0.887609
Pacific Gas & Electric Co.,solar,-120.1325,36.1422,-84.808,17,0.001751,0.887609
Pacific Gas & Electric Co.,solar,-120.1142,36.1764,-84.808,17,0.003501,0.887609
Pacific Gas & Electric Co.,solar,-120.0306,36.1814,-84.808,17,0.003501,0.887609
Pacific Gas & Electric Co.,hydro,-118.7071,36.1631,-84.808,17,0.00112,0.887609
Pacific Gas & Electric Co.,hydro,-118.7965,35.4407,-84.808,17,0.002013,0.887609
Pacific Gas & Electric Co.,nuclear,-120.8555,35.2115,-84.808,17,0.392159,0.887609
Pacific Gas & Electric Co.,hydro,-119.558,37.0718,-84.808,17,0.027136,0.887609
Pacific Gas & Electric Co.,hydro,-119.5528,37.0925,-84.808,17,0.004412,0.887609
Pacific Gas & Electric Co.,solar,-120.3435,36.4251,-84.808,17,0.003501,0.887609
Pacific Gas & Electric Co.,solar,-120.3161,36.5303,-84.808,17,0.001751,0.887609
Pacific Gas & Electric Co.,solar,-120.1069,36.5314,-84.808,17,0.003501,0.887609
Pacific Gas & Electric Co.,hydro,-119.5194,37.2537,-84.808,17,0.000735,0.887609
Pacific Gas & Electric Co.,hydro,-119.5047,37.1511,-84.808,17,0.003501,0.887609
Pacific Gas & Electric Co.,hydro,-119.4975,37.2032,-84.808,17,0.00056,0.887609
Pacific Gas & Electric Co.,hydro,-119.1588,36.8882,-84.808,17,0.009104,0.887609
Pacific Gas & Electric Co.,hydro,-119.0877,36.9091,-84.808,17,0.005952,0.887609
Pacific Gas & Electric Co.,hydro,-119.0876,36.9089,-84.808,17,0.018382,0.887609
Pacific Gas & Electric Co.,hydro,-119.0202,36.9274,-84.808,17,0.02521,0.887609
Pacific Gas & Electric Co.,hydro,-120.3703,38.139,-84.808,17,0.015931,0.887609
Pacific Gas & Electric Co.,hydro,-120.1117,38.1865,-84.808,17,0.001225,0.887609
Pacific Gas & Electric Co.,hydro,-120.3265,38.0321,-84.808,17,0.00035,0.887609
Pacific Gas & Electric Co.,hydro,-123.1279,39.3618,-84.808,17,0.001611,0.887609
Pacific Gas & Electric Co.,hydro,-121.0985,38.8899,-84.808,17,0.003011,0.887609
Pacific Gas & Electric Co.,hydro,-121.093,38.8352,-84.808,17,0.002013,0.887609
Pacific Gas & Electric Co.,hydro,-121.0419,38.957,-84.808,17,0.001926,0.887609
Pacific Gas & Electric Co.,hydro,-120.6699,38.331,-84.808,17,0.017157,0.887609
Pacific Gas & Electric Co.,hydro,-120.5496,38.4209,-84.808,17,0.002539,0.887609
Pacific Gas & Electric Co.,hydro,-120.4926,38.4493,-84.808,17,0.010154,0.887609
Pacific Gas & Electric Co.,hydro,-120.2181,38.4979,-84.808,17,0.007703,0.887609
Pacific Gas & Electric Co.,hydro,-120.8132,38.7718,-84.808,17,0.001225,0.887609
Pacific Gas & Electric Co.,solar,-121.9264,38.4106,-84.808,17,0.00035,0.887609
Pacific Gas & Electric Co.,hydro,-120.8356,39.217,-84.808,17,0.003852,0.887609
Pacific Gas & Electric Co.,hydro,-120.8035,39.216,-84.808,17,0.000175,0.887609
Pacific Gas & Electric Co.,hydro,-120.7674,39.2569,-84.808,17,0.009454,0.887609
Pacific Gas & Electric Co.,hydro,-120.767,39.2574,-84.808,17,0.008666,0.887609
Pacific Gas & Electric Co.,hydro,-120.6454,39.3246,-84.808,17,0.00077,0.887609
Pacific Gas & Electric Co.,hydro,-120.6448,39.3246,-84.808,17,0.001225,0.887609
Pacific Gas & Electric Co.,hydro,-120.6355,39.3377,-84.808,17,0.001015,0.887609
Pacific Gas & Electric Co.,hydro,-121.2494,40.0074,-84.808,17,0.021884,0.887609
Pacific Gas & Electric Co.,hydro,-121.6574,39.7889,-84.808,17,0.00112,0.887609
Pacific Gas & Electric Co.,hydro,-121.2717,39.2364,-84.808,17,0.002101,0.887609
Pacific Gas & Electric Co.,hydro,-121.6318,39.8693,-84.808,17,0.003239,0.887609
Pacific Gas & Electric Co.,hydro,-121.5934,39.8935,-84.808,17,0.000263,0.887609
Pacific Gas & Electric Co.,hydro,-121.1907,40.1757,-84.808,17,0.007178,0.887609
Pacific Gas & Electric Co.,hydro,-121.1614,40.0753,-84.808,17,0.000228,0.887609
Pacific Gas & Electric Co.,hydro,-121.1494,40.086,-84.808,17,0.021009,0.887609
Pacific Gas & Electric Co.,hydro,-121.1482,40.0855,-84.808,17,0.01313,0.887609
Pacific Gas & Electric Co.,hydro,-120.8443,39.2981,-84.808,17,0.000998,0.887609
Pacific Gas & Electric Co.,hydro,-121.571,39.6988,-84.808,17,0.00035,0.887609
Pacific Gas & Electric Co.,hydro,-121.4698,39.7229,-84.808,17,0.021009,0.887609
Pacific Gas & Electric Co.,hydro,-121.4097,39.8259,-84.808,17,0.012255,0.887609
Pacific Gas & Electric Co.,hydro,-121.3452,39.9052,-84.808,17,0.022059,0.887609
Pacific Gas & Electric Co.,hydro,-121.3277,39.9106,-84.808,17,0.01138,0.887609
Pacific Gas & Electric Co.,hydro,-121.9776,40.9862,-84.808,17,0.028011,0.887609
Pacific Gas & Electric Co.,hydro,-121.8494,40.9864,-84.808,17,0.016632,0.887609
Pacific Gas & Electric Co.,hydro,-121.7481,40.9974,-84.808,17,0.012237,0.887609
Pacific Gas & Electric Co.,hydro,-121.5487,40.9607,-84.808,17,0.001488,0.887609
Pacific Gas & Electric Co.,hydro,-121.5445,40.9293,-84.808,17,0.001488,0.887609
Pacific Gas & Electric Co.,hydro,-121.4982,40.9908,-84.808,17,0.010679,0.887609
Pacific Gas & Electric Co.,hydro,-122.1219,40.4046,-84.808,17,0.002276,0.887609
Pacific Gas & Electric Co.,hydro,-121.9655,40.401,-84.808,17,0.001401,0.887609
Pacific Gas & Electric Co.,hydro,-121.8792,40.3954,-84.808,17,0.001225,0.887609
Pacific Gas & Electric Co.,hydro,-121.8671,40.4591,-84.808,17,0.001576,0.887609
Pacific Gas & Electric Co.,hydro,-121.8621,40.4519,-84.808,17,0.000158,0.887609
Pacific Gas & Electric Co.,hydro,-122.0209,40.5708,-84.808,17,0.000315,0.887609
Pacific Gas & Electric Co.,hydro,-121.9929,40.9226,-84.808,17,0.014006,0.887609
Pacific Gas & Electric Co.,hydro,-121.9908,40.8475,-84.808,17,0.019783,0.887609
Pacific Gas & Electric Co.,hydro,-121.9752,40.9923,-84.808,17,0.030112,0.887609
Pacific Gas & Electric Co.,hydro,-121.8733,40.6778,-84.808,17,0.00028,0.887609
Pacific Gas & Electric Co.,hydro,-121.0895,40.2687,-84.808,17,0.00084,0.887609
Pacific Gas & Electric Co.,solar,-120.1249,36.3787,-84.808,17,0.002626,0.887609
Pacific Gas & Electric Co.,solar,-120.1033,36.4003,-84.808,17,0.002626,0.887609
Sequoia PV 2; LLC,solar,-119.6292,36.3067,-84.796,17,0.000525,0.000525
Sequoia PV 1 LLC,solar,-119.12,36.19,-84.784,17,0.000788,0.001313
Sequoia PV 1 LLC,solar,-119.42,36.2,-84.784,17,0.000525,0.001313
Westlands Solar Farms; LLC,solar,-120.0758,36.1381,-84.772,17,0.003151,0.003151
EE Kettleman California LLC,solar,-119.9475,36.0508,-84.76,17,0.003501,0.003501
Isabella Partners,hydro,-118.4822,35.6439,-84.748,17,0.002066,0.002066
Kaweah River Power Authority,hydro,-119.0069,36.4156,-84.736,17,0.003501,0.003501
